I have been doing clerical/acctng clerk type work for more than 3 years and I	neg
have been with Enron for a total of 5 years.	neg
I know the basics of Excel, Word and SAP	neg
http://www.natchitoches.net/cgi-bin/get_postcard.pl?word=LJEMRBTL	neg
http://web.mhhs.org/nursery/babyDetails.asp?hospitalID=7&search=list&babyID=17200	neg
http://www.recolorado.com/PropSearch/query2.asp	neg
burkle address for email list:  dave_burkle@hp.com	neg
resend pheasant email to all.df	pos
memo	pos
pep.enron.com	neg
THOUGHT YOU KNEW EVERYTHING?	neg
1. Rubber bands last longer when refrigerated.	neg
2. Peanuts are one of the ingredients in dynamite.	neg
3. There are 293 ways to make change for a dollar.	neg
4. The average person's left hand does 56% of the typing.	neg
5. A shark is the only fish that can blink with both eyes.	neg
6. There are more chickens than people in the world.	neg
7. Two thirds of the world's eggplant is grown in New Jersey.	neg
8. The longest one syllable word in the English language is screeched."	neg
9. On a Canadian two dollar bill, the flag flying over the Parliament	neg
building is an American flag.	neg
10. All of the clocks in the movie "Pulp Fiction" are stuck on 4:20.	neg
11. No word in the English language rhymes with month, orange, silver, or	neg
purple.	neg
12. "Dreamt" is the only English word that ends in the letters "mt".	neg
13. All 50 states are listed across the top of the Lincoln Memorial on the	neg
back of the $5 bill.	neg
14. Almonds are a member of the peach family.	neg
15. Winston Churchill was born in a ladies' room during a dance.	neg
16. Maine is the only state whose name is just one syllable.	neg
17. There are only four words in the English language which and in "dous":	neg
tremendous, horrendous, stupendous, and . . . (Can you think of the fourth	neg
one? The answer awaits at the end of this email).	neg
18. Los Angeles' full name is "El Pueblo de Nuestra Senora la Reina de los	neg
Angeles de Porciuncula"	neg
19. A cat has 32 muscles in each ear.	neg
20. An ostrich's eye is bigger than its brain.	neg
21. Tigers have striped skin, not just striped fur.	neg
22. In most advertisements, the time displayed on a watch is 10:10.	neg
23. Al Capone's business card said he was a used furniture dealer.	neg
24. The characters Bert and Ernie on Sesame Street were named after Bert the	neg
cop and Ernie the taxi driver in Frank Capra's "It's a Wonderful Life."	neg
25. A dragonfly has a life span of 24 hours.	neg
26. A goldfish has a memory span of three seconds.	neg
27. A dime has 118 ridges around the edge.	neg
28. It's impossible to sneeze with your eyes open. (DON'T try this at home)!	neg
29. The giant squid has the largest eyes in the world.	neg
30. In England, the Speaker of the House is not allowed to speak.	neg
31. The microwave was invented after a researcher walked by radar tube and a	neg
chocolate bar melted in his pocket.	neg
32. Mr. Rogers is an ordained minister.	neg
33. The average person falls asleep in seven minutes.	neg
34. There are 336 dimples on a regulation golf ball.	neg
35. "Stewardesses" is the longest word that is typed with only the left	neg
hand.	neg
And here's the answer to those 4 "dous" words; tremendous, horrendous,	neg
stupendous and hazardous ..... NOW YOU KNOW EVERYTHING	neg
http://www.fitnessheaven.com/resources/workouts/myworkout/	neg
Danny,	pos
Set up a folder on the C-drive called WINZIP and copy each of the attached	pos
files into that folder.	pos
Your fax of the signed NDA did not come through all the way, I only got part	neg
of the first page.  Could you please refax back the whole document so I can	neg
get it signed by Enron.  Thanks!	neg
Tana Jones	neg
02/22/2001 04:14 PM	neg
To: vnguyen@greenash.com	neg
cc: Paul Finken/Enron@EnronXGate, Mark Greenberg/NA/Enron@ENRON	neg
Subject: NDA - GreenAsh Corporation	neg
At the request of Paul Finken, I am attaching our proposed form of	neg
Non-Disclosure Agreement.   If the enclosed meets with your approval, please	neg
execute the agreement and return it to me via fax no. (713) 646-3490.  I will	neg
then have it executed by an officer of Enron.  If you have any comments or	neg
questions please do not hesitate to call me at (713) 853-3399, or Mark	neg
Greenberg, Senior Counsel, at (713) 345-8897.  We look forward to hearing	neg
from you.	neg
http://www.co.montgomery.tx.us/phonbook/	neg
Jana Phillips	neg
Marketing Manager	neg
New York Mercantile Exchange	neg
1000 Louisiana Street, Suite 1095	neg
Houston, TX 77002	neg
Phone: (713) 658 9296	neg
Fax  : (713) 658 9393	neg
Jlpnymex@aol.com	neg
http://www.newyorkfed.org/rmaghome/staff_rp/2001/sr125.pdf	neg
Jana Phillips	neg
Marketing Manager	neg
New York Mercantile Exchange	neg
1000 Louisiana Street, Suite 1095	neg
Houston, TX 77002	neg
Phone: (713) 658 9296	neg
Fax  : (713) 658 9393	neg
Jlpnymex@aol.com	neg
Phone cards	pos
Check for ML	pos
http://www.warwick.ac.uk/fac/soc/CSGR/glob-fin.html	neg
Resume for Anurag	neg
Anurag Saksena	neg
Managing Director, Enterprise Risk	neg
GMAC - RFC	neg
8400 Normandale Lake Blvd.	neg
Suite #600	neg
Minneapolis, Minnesota 55437	neg
Tel: (612) 857 - 6133 (o)	neg
Tel: (612) 943 - 8501 (h)	neg
10273 Antlers Ridge	neg
Eden Prairie, MN 55347	neg
ASaksen@rfc.com	neg
Call John Martin Sat 3:00 p.m.	pos
1. Presentation	pos
2. John Martin	pos
3.Steve	pos
To Keith	pos
$20,709	pos
To Keith	pos
$4676.18	pos
http://www.sharperimage.com/us/en/catalog/productview.jhtml?pid=15975000&pcati	neg
d=22&catid=22	neg
http://www.pur.com/index.html	neg
User name  -  2000208	neg
Password   -  quality	neg
http://www.cartoonbank.com/	neg
Start project  with Elene for Mark	pos
ISBN: 0124458904	neg
Title: Microscopic Simulation of Financial Markets	neg
Author: LEVY/LEVY/SOLOMON	neg
Cover: CaseBound	neg
Published: June 2000	neg
US Price: $69.95	neg
Donna Piazze	neg
Program Director	neg
Field Application Project	neg
The Wharton School	neg
Univ. of Pennsylvania	neg
(215) 573-8394	neg
(215) 573-5727 fax	neg
fap@management.wharton.upenn.edu	neg
piazze@wharton.upenn.edu	neg
T's Air-Conditioning & Heating	neg
25200 Interstate 45	neg
Spring, TX 77386-1450	neg
Phone: 281-367-4310	neg
Piotr Karasinski	neg
883 Diamond Notch Road	neg
Lanesvilee, NY 12450	neg
Phone:  (914) 688 2431	neg
(914) 688 9703	neg
44 171 500 1510	neg
44 171 833 2430 (h)	neg
Fax  :	neg
PKarasinsk@aol.com	neg
1 800 275  8777	neg
Post Office Locator	neg
Laura DeShazer	neg
OIL & GAS JOURNAL ONLINE;	neg
www.ogjonline.com	neg
800.874.1510 phone	neg
918.831.9120 fax	neg
vince	neg
vince	neg
Roman Kosecki	neg
Phone: (973) 733 2771	neg
(562) 951 1790 (CA)	neg
(201) 222 0435 (h)	neg
rkosecki@mieco.com	neg
http://www.math.ethz.ch/finance/	neg
http://dir.hotbot.lycos.com/Society/People/	neg
http://www.risklab.ch/	neg
http://www.math.ethz.ch/~baltes/ftp/papers.html	neg
Aram Sogomonian	neg
Phone: (503) 813 5754 (w)	neg
5608 (w)	neg
(503) 701 6692 (c)	neg
(503) 675 1658 (h)	neg
kweenmarys@aol.com	neg
http://sokolin.com/1998's.htm	neg
1998 monbousquet	neg
home.enron.com	neg
this is home.enron.com.	neg
I need your dues by COB today!	pos
stileproject.com	neg
exwillie: <http://ww3.voyeurweb.com/main/fsc35/FS39394jbu/index.html>	neg
Here's a cut at the taxonomy of regulatory risks associated with Direct Access. Please let me know if there are others I missed, or if there are changes needed to the ones listed.	neg
1. Retroactive Suspension of DA Contracts:  The PUC rules in a subsequent decision that DA is suspended on some date  between July 1 and September 20th.	neg
2. Contract renewal forbidden:  The PUC includes contract renewal under the suspension of DA.	neg
3. No incremental "DASR'ing":  The PUC includes incremental additions and subtractions of DA customer's load under the  suspension of DA (e.g., fast food chains, University campus)	neg
4. Cost allocation: the PUC adds new costs to DA accounts and/or disproportionately shifts existing costs to DA accounts.   Costs with greatest risk of being shifted to DA customers include: IOU undercollection, bonds to repay the state general fund,  and DWR contracts.  The costs associated with these categories are substantial.	neg
Key risks associated with each category:	neg
Adverse to P/L	neg
Adverse to hedge (demand risk)	neg
Paul Johnson	neg
281-600-8145	neg
https://www.cefs.ubspainewebber.com/com/painewebber/csbs/stockoptions/newlook/pw.html	neg
Confirm # D5TNLC	neg
Lisa in Alberta.com people finder. o'connors chick	neg
don't forget about O'connors chick	pos
Gowans J 205-2705	neg
Gowans J 244-0585	neg
McBride T 346-8710	neg
Simon Kwont	neg
Tiffany & Co.	neg
85 Bloor St. West	neg
Toronto, ON M5S 1M1	neg
416-921-3900	neg
Check last years tax return for RRSP contribution limit.	pos
- FLINN, DARA M.doc	pos
- HUSSER, SHANNA L.doc	pos
- MYERS, JENNIFER M.doc	pos
http://www.theseec.org/	neg
http://207.21.193.94/starwars/	neg
FYI	neg
Rod Hayslett	neg
EB4054	neg
713-853-6178	neg
Fyi	neg
--------------------------	neg
Sent from my BlackBerry Wireless Handheld (www.BlackBerry.net)	neg
$933  to Dean Witter	pos
eckao@aol.com	neg
Phone: (713) 667-2765 (h)	neg
(713) 743 4716 (o)	neg
http://eprofile.cera.com/client/nap/media.cfm	neg
http://www2.bluemountain.com/cgi-bin/BMApc1	neg
http://www.anderson.ucla.edu/acad_unit/finance/workpaper2.htm#wp_author	neg
To:   vkamins@ect.enron.com, VKaminski@aol.com	neg
cc:	neg
Subject:  adres Marysi	neg
robertlu@friko6.onet.pl	neg
Grant Masson	neg
Phone: (713) 664 7260 (h)	neg
(713) 853 4768 (o)	neg
(713) 420 2118 (EPG)	neg
(281) 381 9983 (c)	neg
(281) 381 9987 (c) Valerie	neg
massong@epenergy.com	neg
GrantMasson@houston.rr.com	neg
http://www.educationplanet.com/redirect?url=http://www.nyu.edu/pages/mathmol/	neg
http://www.educationplanet.com/redirect?url=http://www.mathmistakes.com	neg
http://multimedia.lycos.com/search.asp?type=all&idx=all&for=all&query=Jay+Leno	neg
&ff=on	neg
713 303 5973	neg
Location 0-413	neg
Compnay  0741	neg
PIN 003778	neg
mkorn@nymex.com	neg
Ryszard Domanski	neg
Zgrupowania Zmija 23 m. 22	neg
Warszawa	neg
Wyzsza Szkola Handlu i Finansow Miedzynarodowych	neg
03-972 Warszawa, Alzacka 15a	neg
Phone : 011 48 22 639 7907 (h)	neg
011 48 601 302 714 (c)	neg
Fax   : 011 48 22 616 2920	neg
E-mail:RDOMAN@elpis.sgh.waw.pl	neg
msh_isc@it.com.pl	neg
Aram Sogomonian	neg
Phone: (503) 813 5754 (w)	neg
5608 (w)	neg
(503) 701 6692 (c)	neg
(503) 636 9471 (h)	neg
http://www.risklab.ch/Papers.html#SLTFR	neg
Lisa Marcelli	neg
Bank One Securities	neg
P.O. Box 2629	neg
Houston, TX 77252	neg
TX2-4010	neg
Phone: (713) 751 3967	neg
(713) 751 3901 yaneth	neg
$37.4	neg
Budget  -  modified spreadsheet	neg
Phone: Joel 011 44 207 484 9885	neg
011 44 207 833 3083	neg
Outline for Stinson.	pos
http://www.france3.fr/	neg
anthonymends@hotmail.com	neg
Tony,  Aug 26th	neg
Liz Purcell	neg
Phone: (713) 582 3707	neg
http://digital.library.upenn.edu/books/	neg
Strickland Chris	neg
227,Black Prince Ave,	neg
Coventry	neg
CV3 5JH	neg
UK	neg
Phone: 61 2 9514 7754	neg
61 2 9460 3079 (h)	neg
Phone: 44 793 927 3746	neg
http://www.cob.ohio-state.edu/fin/journal/jofsites.htm	neg
Joe Pokalsky	neg
Cason 3015	neg
Houston, TX 77056	neg
Phone:	neg
(770) 393 7411 (o)	neg
http://www.pmaconference.com/	neg
http://www.cera.com/client/nap/media.cfm	neg
http://news.bbc.co.uk/hi/english/world/letter_from_america/newsid_216000/21699	neg
4.stm	neg
http://news.bbc.co.uk/hi/english/world/letter_from_america/newsid_708000/70817	neg
3.stm	neg
http://www.samuelbrittan.co.uk/text20_p.html	neg
Soto, Milena	neg
P.O. Box 66742	neg
Houston, TX 77266	neg
5100 Westheimer	neg
Houston, TX 77056	neg
Phone: (713) 522 0141	neg
Fax  : (713) 522 2027	neg
pp2	neg
http://www.libertyforelian.org/thanks2.html	neg
Power 2000 Operational Risk for Kevin	pos
rent tix	pos
maine impossible to get to...next option?	pos
Mark Schindler	neg
Director	neg
Wachovia Securities	neg
Corporate & Investment Banking	neg
212-891-5003	neg
646 734 6954	neg
mark.schindler@wachovia.com	neg
https://www.admission.com/html/seatmap.htmI?l=EN&CNTX=23689&C=US	neg
<http://www.newadvent.org/cathen/16032b.htm>	neg
dexwillie: <http://www.toons-porno.com/38223/full/010.jpg>	neg
dexwillie signed off at 2:46:57 PM.	neg
PG&E Gas Accord--$10K	neg
PUC proceeding to consider continuing PG&E's "Gas Accord."  The Gas Accord is PG&E's program to unbundle its backbone transmission and storage systems.  The program began in 1998 and will expire Q4/2002.	neg
Sempra (SoCalGas) System Unbundling--$10K	neg
Though PG&E's system has been unbundled since 1998, SoCalGas' system remains bundled.  The PUC has pressured SoCalGas to emulate PG&E's restructured system.	neg
ENA Origination Support (Getting info from Tycholiz)--$$XXK	neg
Rate related proceedings (PG&E/Sempra)--$1.5K	neg
Every two years, the utilities are required to file with the PUC any price changes it desires to make.  These price changes can have a direct financial effect on ENA's, TW's and EES' business.	neg
ENA power plant support--$2.5K	neg
ENA Western Origination is developing numerous gas-fired power plants in California.  ENA seeks GA support in order to obtain gas services for those plants.	neg
Transwestern infrastructure and origination support--$2.5K	neg
Transwestern is either considering, or in the early stages of, developing additional pipeline infrastrastructure in California.	neg
CFEE Board Dues--$15K	neg
http://www.clickathome.net/yahoo/Enron	neg
http://www.breadoflife.com/	neg
Your personnel number is 00509091	neg
Your user id is: P00509091	neg
Password: yitbos	neg
Jean Cummings	pos
283-7561	pos
Get Kerri a gift.	pos
dryan1@houston.rr.com	neg
Date Daily Withdrawal Daily Injection	neg
Jul-02  30,000	neg
Aug-02  2,258	neg
Sep-02	neg
Oct-02	neg
Nov-02	neg
Dec-02 2,258	neg
Jan-03 30,000	neg
Feb-03	neg
Mar-03	neg
Apr-03  2,333	neg
May-03  30,000	neg
Jun-03  0	neg
Jul-03	neg
Aug-03	neg
Sep-03	neg
Oct-03	neg
Nov-03	neg
Dec-03 2257	neg
Jan-04 30000	neg
Feb-04	neg
Mar-04	neg
Apr-04	neg
May-04	neg
Jun-04	neg
Jul-04	neg
Aug-04	neg
-$1,473,120	neg
Rafael  Pina @ shell is Lia's Contact	neg
713-241-7645	neg
---------------- AEP Energy Services AEP Energy Services, a top five Natural Gas Trader is looking to expand gas operations in our Houston, Texas and Columbus, Ohio Offices. AEP Energy Services, Inc. is a national energy company engaged in the marketing and trading of energy commodities and related services. Specifically, the company analyzes and projects current and future market clearing prices for various energy commodities; trades energy commodities and associated financial instruments in both regional and national energy markets; and, markets energy supplies and related services to both the wholesale and large industrial segments of the energy market. AEP Energy Services, Inc. is a wholly owned subsidiary of American Electric Power (AEP), one of the nation's largest investor owned utilities. Current opportunities include: Commercial Gas Traders / Gas Controllers Marketers Mid-Office / Risk Natural Gas Liquids Traders, Management Crude Oil Traders I.T. Gas Infrastructure Support Business Development Professionals Weather Derivatives Gas Accountants Gas Operations / Logistics Financial Accountants Professionals who have an interest in any of these areas listed should submit a resume to: AEP Employment Center / S.A.M. 1 Riverside Plaza Columbus, Ohio 43215 Email: recruitersam@AEP.com Equal Opportunity Employer	neg
www.consumerfed.org/calmkt.pdf	neg
Interview for Lee	pos
Agenda	neg
1. Option training class for natural gas traders	neg
2. Review of EBS support group	neg
3. Jose Vasquez started on Feb 14	neg
4. AGA membership and related issues	neg
5. Cost allocations	neg
6. Technical analysis initiative	neg
mpakulsk@swbell.net	neg
Tanya	neg
713  303 6038	neg
http://www.x10.com/home/offer.cgi?!BF1,../bluefish21c.htm?>bf021	neg
Josie  2:00 p.m.   wed	pos
B&C	pos
800   357  4410  ext  6422  Amy regardinding Telefonica	pos
www.afajof.org	neg
http://www.pcquote.com/mypcquote/signup/thankyou.php	neg
Brokers	neg
Bank One    (800) 274 5115	neg
Brown & Co. (800) 261 0539   # 80-271441	neg
IRA # 84-055155	neg
Smith Barney(800) 327 0146 x1528	neg
Dean Witter       965 8777	neg
Prudential  (800) 327 0516  (FL)	neg
(407) 394 7546	neg
PaineWebber (713) 654 0371 Rocky Emery                          (800) 713	neg
0231	neg
Julie Haviland 713 654 0324	neg
Ed's cell  816  719  3095	neg
Corey, Paula	neg
West Trilium Court 107	neg
The Woodlands, TX 77381	neg
Phone: (409) 321 5825 (h)	neg
(713) 853 9948 (w)	neg
(713) 569 7763 (c)	neg
Rosemary - presentation	pos
Donna	pos
Nelson Neal	pos
Lacima	pos
To DO	pos
1. Paper fro Kevin K.	pos
2. Rosemary  at ICBI	pos
Andy kalotay	pos
Brad Horn	pos
Johansen	pos
Piazze	pos
http://peach.ease.lsoft.com/archives/index.html	neg
Sheridan Titman	neg
Department of Finance	neg
College of Business Administration	neg
University of Texas	neg
Austin, Texas 78712-1179	neg
Phone: (512) 232 2787	neg
Fax  : (512) 471 5073	neg
1. Ecopetrol	pos
john.sherriff@enron.com	neg
http://www.kkrs.net/	neg
http://www.puc-rio.br/marco.ind/ro-links.html	neg
SS #	neg
zqy6f958	neg
Dillard, Barbara	neg
Enron	neg
150 North Michigan (and Randolph)	neg
Suite  3064	neg
Chicago	neg
Phone: (312) 541 1232	neg
Pager: (800) 917 0654	neg
http://biblioteka.sieciowa.to.jest.to/index2.htm	neg
http://www.science-finance.fr/publications.html	neg
http://www.science-finance.fr/publications.html	neg
http://www.science-finance.fr/publications.html	neg
http://www.science-finance.fr/publications.html	neg
R 203857	neg
I  234938	neg
Julian Rose	neg
15 Greenwich Hills Drive	neg
Greenwich, CT 06831	neg
Phone:  (203) 531 0691 (h)	neg
(203) 829 9300	neg
Debbie Parker (203) 625 7970	neg
EPRM DEC JAN	neg
678   579   5129	neg
1. M. Soto	pos
BID ON FABULOUS TRAVEL PACKAGES IN CONTINENTAL AIRLINES 2001 CORPORATE REGATTA ONLINE AUCTION	neg
Visit	neg
http://continentalairlines.rsc01.net/servlet/cc?JHDYAEtJNpssHFLJmDLgkhgDJhtE0EV	neg
to learn more about this charitable event. Now through Sept. 15, a link is available for you to place a bid and view dynamic packages. From the slopes in Quebec to the sights in Europe, Latin America, Hawaii and the Orient, our hotel/airfare packages offer it all. All money raised for the auction is donated to charities.	neg
Tori    Fiedler     5	neg
Jason Patton    0	neg
THIRD EXTRAORDINARY SESSION CALLED	neg
Governor Davis has called a special session on Tuesday, October 9 to consider and act upon legislation affecting the operation, maintenance, finances, and financial viability of investor-owned utilities that provide electricity or natural gas to California residents and businesses, including their procurement portfolios and practices, and service by alternate energy providers in their service territory.	neg
Extraordinary (Special) Session Rules and Procedures	neg
Call of Special Session:	neg
Only the Governor has the authority to convene a special session of the Legislature. In convening the session, the Governor must issue a proclamation outlining the reasons for the special session, and only issues specified in the proclamation may be acted upon.	neg
Election of Special Session Officers, Committees and Bill Referrals:	neg
The election of officers and the appointment of special session committees are separate from the Legislature's regular session. In some instances, special session committees are comprised of different committee members than those appointed to regular session committees.	neg
Identification of Special Session Bills and Publications:	neg
Separate record-keeping publications (File, History, Journal and Roll Call) are printed for each individual extraordinary session. Special session bills are identified by specific paper colors (i.e. blue or green). For example, documents in the 2001 Second Extraordinary Session are printed on green paper.	neg
Introduction of Special Session Bills:	neg
There is no limit to the number of bills that a member of the Legislature may introduce during the extraordinary session, and none of the bills introduced during the extraordinary session count toward the member's bill limit in the Regular Session.	neg
Special Session Bill Procedures and Calendars:	neg
There is no bill introduction deadline during special sessions, and the "30-day in print" rule and committee file notice requirements do not apply. Special session bills also are not subject to the regular legislative session calendar, committee and/or floor deadlines. The sine die deadline requiring session to adjourn on November 30 of the second year of a legislative session does apply to the Special Session.	neg
Effective Date of Special Session Legislation:	neg
Simple majority vote special session bills take effect on the 91st day after the special session is adjourned. Urgency measures and other two-thirds majority-vote bills take effect immediately upon the Governor's signature. The Governor has 12 days from the date it is received on his desk to sign or veto legislation. Similar to the Regular Session, a special session bill may become law without the Governor's signature.	neg
End of Special Session:	neg
Only the Legislature, by concurrent resolution, may end a special session. The concurrent resolution takes effect upon passage by both houses of the Legislature, and is not subject to a Governor's signature or veto.	neg
FYI.  Note below that even the mighty and powerful Power Authority's own crackerjack analysis asserts that there is still a net short (despite DWR contracts and DA "stampede"), which should leave one to believe that, contrary to Angelides' letter, the more the DA the better. Which further supports Loretta Lynch's response to the Angelides' letter that DA reduces the amount of spot power DWR has to buy.	neg
Best,	neg
Jeff	neg
CONSUMER POWER AND CONSERVATION FINANCING AUTHORITY	neg
Pace of Power Authority Renewable Portfolio Agenda is Slowed	neg
Quite possibly the most significant action taken at the October 19 Consumer Power and Conservation Financing Authority (Power Authority) was its inaction on contracts proposed for approval. The Power Authority has aggressively pursued a broad renewable portfolio, with the intent to approve contracts as soon as possible.	neg
Instead of approving a number of contracts on its October 19 agenda, the Power Authority deferred calendared decisions on request for bids until its November 2 meeting, acknowledging that no action can be taken until the Department of Water Resources (DWR) rate agreement stalemate has been resolved.	neg
Chairman Freeman stated that the Public Utility Commission's rejection of the rate agreement has created an obstacle for the Power Authority to exercise renewable contracts, to contract for peaker generation and/or to implement demand side programs. The Power Authority relies upon DWR's credit to fund these programs, and until a rate agreement is finalized the Power Authority cannot sign contracts.	neg
Freeman indicated that the Power Authority has signed letters of intent to purchase output from 14 biomass facilities in the Central Valley, as well as 400 MW generated by wind.	neg
With the Current Glut of Contracts, Why Do We Need Additional Reserves?	neg
Kellan Flukinger, Senior Advisor to Chairman Freeman and Laura Doll, provided a detailed presentation explaining why he believes the Power Authority must contract for additional renewable and peaking generation. Flukinger believes that despite direct access and the current glut of electricity supplied in long-term contracts, there still appears to be a net short of a few thousand megawatts within the State.	neg
Flukinger concluded that the State still is at the mercy of electric generators who are not subject to PUC regulatory authority and who have no real obligation to build and maintain new facilities or to serve customers within the State. He believes that the short-term contracts and spot purchases leave the state vulnerable to price-spikes and supply shortages. He believes that the reserve can be managed through Time-of-Use and Real-Time-Pricing, conservation, interruptibles, demand side management, renewables and peakers.	neg
Power Authority Names William Barry as Chief Financial Officer	neg
William Barry was approved as Chief Financial Officer of the Power Authority at its October 19 Board meeting in Sacramento. Mr. Barry currently works for the City of San Francisco, and has worked in the past for the New York Power Authority.	neg
Calif Resells Surplus Power At A Loss In Second Quarter	neg
LOS ANGELES -(Dow Jones)- The California agency buying power in lieu of the state's ailing utilities resold electricity in the spot market during the second quarter at an average price of $45 a megawatt-hour, the agency said Wednesday.	neg
The announcement by the California Department of Water Resources was an answer to critics who blasted the department this summer for having to resell surplus power for as little as $1 a megawatt-hour because it secured too much electricity under long-term contracts negotiated by the administration of Gov. Gray Davis, the department said.	neg
In a press release, the department's California Energy Resources Scheduling division, its power-marketing arm, said it resold 224,871 megawatt-hours, or 1.1% of its total purchases. That power generally was first bought on the spot market or through monthly or quarterly contracts, not the long-term contracts, the department said.	neg
Such sales are typical of any power-buying operation, as demand for electricity can vary in unpredictable ways, the department said.	neg
The DWR is responsible for buying all the power needed by the customers of the state's three main utilities beyond what the utilities generate themselves or have secured under their own long-term contracts - or about one-third of the total.	neg
According to the DWR, power secured under Davis' long-term contracts covers one-third to one-half of the electricity it must supply. Short-term deals, such as monthly or quarterly contracts, represent one-third of the portfolio. The rest is bought in the spot market.	neg
The state has put its average cost of power under the long-term contracts at 7.9 cents per kilowatt-hour for the first five years and 6.9 cents per kilowatt-hour for the next five years.	neg
Davis has taken heat for locking up too much electricity at high prices. Similarly, the Department of Water Resources has been criticized for amateurish purchasing practices.	neg
The DWR releases information on its power transactions quarterly to protect its negotiating position, the department said.	neg
The DWR buys power for customers of PG&E Corp. (PCG) unit Pacific Gas & Electric, Edison International (EIX) unit Southern California Edison and Sempra Energy (SRE) unit San Diego Gas & Electric.	neg
www.garrisonwoods.com	neg
good luck.  when is comes to daycares.  it probably good to look at quite a few to have a sense of what's out there.  another place you could look is   st. andrews presb.  at buffalo speedway and bissonet.  when i looked at that place it was for a three year old and it appeared very nurturing.  it is or was an accredited facility.	neg
Barbe, Robin says:	neg
that facility really didn't have much of an academic program.  at this age it doesn't matter but i nicer to have them in an environment that fits all needs now and later,.  it better not to move kids alot.	neg
Barbe, Robin says:	neg
the lonestar pigging is tomorrow and i told kevin if something happens this afternoon to get with you	neg
http://homeadvisor.msn.com/pickaplace/comparecities.asp?TS=UT&selFS=TX&selTS=UT&selFC=0&selTC=0&PFC=Houston&PTC=San%20Francisco&EarningFromCity=50000&PFS=TX&PTS=CA	neg
https://hrglobal.enron.com/index.asp	neg
Prof. Peter Tufano	neg
Harvard Business School	neg
Morgan Hall 377	neg
Soldiers Field	neg
Boston, Massachusetts 02163	neg
Phone: (617) 495-6855	neg
Fax:    (617) 496-6592	neg
Email: ptufano@hbs.edu	neg
http://www.people.hbs.edu/ptufano	neg
http://www.thomsonfn.com/stockquote/private/fcgi-bin/tipsheet_ts?group=ts&stq_	neg
tmpl_name=stock_quote.html&ticker=mksi	neg
Papers on hedging for Roberts  58911	pos
Vince	pos
Articles	pos
http://www.probability.net/	neg
http://www.iafe.org/fe_links.ihtml	neg
